window_start,window_time
9166,2020-08-21 00:17:00
9172,2020-08-21 01:17:00
9178,2020-08-21 02:17:00
9184,2020-08-21 03:17:00
9190,2020-08-21 04:17:00
9196,2020-08-21 05:17:00
9202,2020-08-21 06:17:00
9208,2020-08-21 07:17:00
9214,2020-08-21 08:17:00
9220,2020-08-21 09:17:00
9226,2020-08-21 10:17:00
9232,2020-08-21 11:17:00
9238,2020-08-21 12:17:00
9244,2020-08-21 13:17:00
9250,2020-08-21 14:17:00
9256,2020-08-21 15:17:00
9262,2020-08-21 16:17:00
9268,2020-08-21 17:17:00
9274,2020-08-21 18:17:00
9280,2020-08-21 19:17:00
9286,2020-08-21 20:17:00
9292,2020-08-21 21:17:00
9298,2020-08-21 22:17:00
9304,2020-08-21 23:17:00
9310,2020-08-22 00:17:00
9316,2020-08-22 01:17:00
9322,2020-08-22 02:17:00
9328,2020-08-22 03:17:00
9334,2020-08-22 04:17:00
9340,2020-08-22 05:17:00
9346,2020-08-22 06:17:00
9352,2020-08-22 07:17:00
9358,2020-08-22 08:17:00
9364,2020-08-22 09:17:00
9370,2020-08-22 10:17:00
9376,2020-08-22 11:17:00
9382,2020-08-22 12:17:00
9388,2020-08-22 13:17:00
9394,2020-08-22 14:17:00
9400,2020-08-22 15:17:00
9406,2020-08-22 16:17:00
9412,2020-08-22 17:17:00
9418,2020-08-22 18:17:00
9424,2020-08-22 19:17:00
9430,2020-08-22 20:17:00
9436,2020-08-22 21:17:00
9442,2020-08-22 22:17:00
9448,2020-08-22 23:17:00
9454,2020-08-23 00:17:00
9460,2020-08-23 01:17:00
9466,2020-08-23 02:17:00
9472,2020-08-23 03:17:00
9478,2020-08-23 04:17:00
9484,2020-08-23 05:17:00
9490,2020-08-23 06:17:00
9496,2020-08-23 07:17:00
9502,2020-08-23 08:17:00
9508,2020-08-23 09:17:00
9514,2020-08-23 10:17:00
9520,2020-08-23 11:17:00
9526,2020-08-23 12:17:00
9532,2020-08-23 13:17:00
9538,2020-08-23 14:17:00
9544,2020-08-23 15:17:00
9550,2020-08-23 16:17:00
9556,2020-08-23 17:17:00
9562,2020-08-23 18:17:00
9568,2020-08-23 19:17:00
9574,2020-08-23 20:17:00
9580,2020-08-23 21:17:00
9586,2020-08-23 22:17:00
9592,2020-08-23 23:17:00
9598,2020-08-24 00:17:00
9604,2020-08-24 01:17:00
9610,2020-08-24 02:17:00
9616,2020-08-24 03:17:00
9622,2020-08-24 04:17:00
9628,2020-08-24 05:17:00
9634,2020-08-24 06:17:00
9640,2020-08-24 07:17:00
9646,2020-08-24 08:17:00
9652,2020-08-24 09:17:00
9658,2020-08-24 10:17:00
9664,2020-08-24 11:17:00
9670,2020-08-24 12:17:00
9676,2020-08-24 13:17:00
9682,2020-08-24 14:17:00
9688,2020-08-24 15:17:00
9694,2020-08-24 16:17:00
9700,2020-08-24 17:17:00
9706,2020-08-24 18:17:00
9712,2020-08-24 19:17:00
9718,2020-08-24 20:17:00
9724,2020-08-24 21:17:00
9730,2020-08-24 22:17:00
9736,2020-08-24 23:17:00
9742,2020-08-25 00:17:00
9748,2020-08-25 01:17:00
9754,2020-08-25 02:17:00
9760,2020-08-25 03:17:00
9766,2020-08-25 04:17:00
9772,2020-08-25 05:17:00
9778,2020-08-25 06:17:00
9784,2020-08-25 07:17:00
9790,2020-08-25 08:17:00
9796,2020-08-25 09:17:00
9802,2020-08-25 10:17:00
9808,2020-08-25 11:17:00
9814,2020-08-25 12:17:00
9820,2020-08-25 13:17:00
9826,2020-08-25 14:17:00
9832,2020-08-25 15:17:00
9838,2020-08-25 16:17:00
9844,2020-08-25 17:17:00
9850,2020-08-25 18:17:00
9856,2020-08-25 19:17:00
9862,2020-08-25 20:17:00
9868,2020-08-25 21:17:00
9874,2020-08-25 22:17:00
9880,2020-08-25 23:17:00
9886,2020-08-26 00:17:00
9892,2020-08-26 01:17:00
9898,2020-08-26 02:17:00
9904,2020-08-26 03:17:00
9910,2020-08-26 04:17:00
9916,2020-08-26 05:17:00
9922,2020-08-26 06:17:00
9928,2020-08-26 07:17:00
9934,2020-08-26 08:17:00
9940,2020-08-26 09:17:00
9946,2020-08-26 10:17:00
9952,2020-08-26 11:17:00
9958,2020-08-26 12:17:00
9964,2020-08-26 13:17:00
9970,2020-08-26 14:17:00
9976,2020-08-26 15:17:00
9982,2020-08-26 16:17:00
9988,2020-08-26 17:17:00
9994,2020-08-26 18:17:00
10000,2020-08-26 19:17:00
10006,2020-08-26 20:17:00
10012,2020-08-26 21:17:00
10018,2020-08-26 22:17:00
10024,2020-08-26 23:17:00
10030,2020-08-27 00:17:00
10036,2020-08-27 01:17:00
10042,2020-08-27 02:17:00
10048,2020-08-27 03:17:00
10054,2020-08-27 04:17:00
10060,2020-08-27 05:17:00
10066,2020-08-27 06:17:00
10072,2020-08-27 07:17:00
10078,2020-08-27 08:17:00
10084,2020-08-27 09:17:00
10090,2020-08-27 10:17:00
10096,2020-08-27 11:17:00
10102,2020-08-27 12:17:00
10108,2020-08-27 13:17:00
10114,2020-08-27 14:17:00
10120,2020-08-27 15:17:00
10126,2020-08-27 16:17:00
10132,2020-08-27 17:17:00
10138,2020-08-27 18:17:00
10144,2020-08-27 19:17:00
10150,2020-08-27 20:17:00
10156,2020-08-27 21:17:00
10162,2020-08-27 22:17:00
10168,2020-08-27 23:17:00
10174,2020-08-28 00:17:00
10180,2020-08-28 01:17:00
10186,2020-08-28 02:17:00
10192,2020-08-28 03:17:00
10198,2020-08-28 04:17:00
10204,2020-08-28 05:17:00
10210,2020-08-28 06:17:00
10216,2020-08-28 07:17:00
10222,2020-08-28 08:17:00
10228,2020-08-28 09:17:00
10234,2020-08-28 10:17:00
10240,2020-08-28 11:17:00
10246,2020-08-28 12:17:00
10252,2020-08-28 13:17:00
10258,2020-08-28 14:17:00
10264,2020-08-28 15:17:00
10270,2020-08-28 16:17:00
10276,2020-08-28 17:17:00
10282,2020-08-28 18:17:00
10288,2020-08-28 19:17:00
10294,2020-08-28 20:17:00
10300,2020-08-28 21:17:00
10306,2020-08-28 22:17:00
10312,2020-08-28 23:17:00
10318,2020-08-29 00:17:00
10324,2020-08-29 01:17:00
10330,2020-08-29 02:17:00
10336,2020-08-29 03:17:00
10342,2020-08-29 04:17:00
10348,2020-08-29 05:17:00
10354,2020-08-29 06:17:00
10360,2020-08-29 07:17:00
10366,2020-08-29 08:17:00
10372,2020-08-29 09:17:00
10378,2020-08-29 10:17:00
10384,2020-08-29 11:17:00
10390,2020-08-29 12:17:00
10396,2020-08-29 13:17:00
10402,2020-08-29 14:17:00
10408,2020-08-29 15:17:00
10414,2020-08-29 16:17:00
10420,2020-08-29 17:17:00
10426,2020-08-29 18:17:00
10432,2020-08-29 19:17:00
10438,2020-08-29 20:17:00
10444,2020-08-29 21:17:00
10450,2020-08-29 22:17:00
10456,2020-08-29 23:17:00
10462,2020-08-30 00:17:00
10468,2020-08-30 01:17:00
10474,2020-08-30 02:17:00
10480,2020-08-30 03:17:00
10486,2020-08-30 04:17:00
10492,2020-08-30 05:17:00
10498,2020-08-30 06:17:00
10504,2020-08-30 07:17:00
10510,2020-08-30 08:17:00
10516,2020-08-30 09:17:00
10522,2020-08-30 10:17:00
10528,2020-08-30 11:17:00
10534,2020-08-30 12:17:00
10540,2020-08-30 13:17:00
10546,2020-08-30 14:17:00
10552,2020-08-30 15:17:00
10558,2020-08-30 16:17:00
10564,2020-08-30 17:17:00
10570,2020-08-30 18:17:00
10576,2020-08-30 19:17:00
10582,2020-08-30 20:17:00
10588,2020-08-30 21:17:00
10594,2020-08-30 22:17:00
10600,2020-08-30 23:17:00
10606,2020-08-31 00:17:00
10612,2020-08-31 01:17:00
10618,2020-08-31 02:17:00
10624,2020-08-31 03:17:00
10630,2020-08-31 04:17:00
10636,2020-08-31 05:17:00
10642,2020-08-31 06:17:00
10648,2020-08-31 07:17:00
10654,2020-08-31 08:17:00
10660,2020-08-31 09:17:00
10666,2020-08-31 10:17:00
10672,2020-08-31 11:17:00
10678,2020-08-31 12:17:00
10684,2020-08-31 13:17:00
10690,2020-08-31 14:17:00
10696,2020-08-31 15:17:00
10702,2020-08-31 16:17:00
10708,2020-08-31 17:17:00
10714,2020-08-31 18:17:00
10720,2020-08-31 19:17:00
10726,2020-08-31 20:17:00
10732,2020-08-31 21:17:00
10738,2020-08-31 22:17:00
10744,2020-08-31 23:17:00
10750,2020-09-01 00:17:00
10756,2020-09-01 01:17:00
10762,2020-09-01 02:17:00
10768,2020-09-01 03:17:00
10774,2020-09-01 04:17:00
10780,2020-09-01 05:17:00
10786,2020-09-01 06:17:00
10792,2020-09-01 07:17:00
10798,2020-09-01 08:17:00
10804,2020-09-01 09:17:00
10810,2020-09-01 10:17:00
10816,2020-09-01 11:17:00
10822,2020-09-01 12:17:00
10828,2020-09-01 13:17:00
10834,2020-09-01 14:17:00
10840,2020-09-01 15:17:00
