label,rule,tmax,window_days,alpha,shared_base_threshold,shared_slope,shared_high_success_pct,shared_low_all_success_pct,shared_combined_success_pct,shared_min_success_pct,shared_gap_pct,n_cells_total,n_cells_at_max_min,pct_cells_at_max_min,n_cells_at_max_sum,n_cells_sum_ge_130,pct_cells_sum_ge_130,n_cells_sum_ge_120,pct_cells_sum_ge_120,n_cells_both_ge_60,pct_cells_both_ge_60,n_cells_min_ge_50,pct_cells_min_ge_50,high_individual_best_pct,high_individual_best_base,high_individual_best_slope,low_all_individual_best_pct,low_all_individual_best_base,low_all_individual_best_slope,high_fallback_rate_pct,low_all_fallback_rate_pct,high_median_transient,low_all_median_transient,n_cells_sum_ge_100,pct_cells_sum_ge_100,n_cells_sum_ge_105,pct_cells_sum_ge_105,n_cells_sum_ge_110,pct_cells_sum_ge_110,n_cells_sum_ge_115,pct_cells_sum_ge_115,n_cells_within_5_of_max_sum,pct_cells_within_5_of_max_sum,n_cells_within_10_of_max_sum,pct_cells_within_10_of_max_sum,n_cells_both_ge_50,n_cells_both_ge_55,n_cells_sum_ge_110_gap_le_10,n_cells_sum_ge_110_min_ge_50
global_good_area,baseline_5day,60,10,0.15,0.2,0.00525,60.0,39.130434782608695,99.13043478260869,39.130434782608695,20.869565217391305,399,2,0.5012531328320802,3,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.2,0.00525,47.82608695652174,0.3,0.00525,10.0,13.043478260869565,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.7543859649122806,12,3.007518796992481,0,0,0,0
global_good_area,baseline_5day,60,10,0.2,0.05,0.006,60.0,34.78260869565217,94.78260869565217,34.78260869565217,25.217391304347828,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.15,0.003,43.47826086956522,0.3,0.00525,10.0,13.043478260869565,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0025062656641603,6,1.5037593984962405,0,0,0,0
global_good_area,baseline_5day,60,15,0.01,0.75,0.003,50.0,47.82608695652174,97.82608695652175,47.82608695652174,2.173913043478258,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.6,0.00225,47.82608695652174,0.75,0.003,10.0,13.043478260869565,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.5037593984962405,24,6.015037593984962,0,0,0,0
global_good_area,baseline_5day,60,15,0.02,0.65,0.0045,60.0,34.78260869565217,94.78260869565217,34.78260869565217,25.217391304347828,399,1,0.2506265664160401,2,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.85,0.0,43.47826086956522,0.85,0.00225,10.0,13.043478260869565,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.7543859649122806,31,7.769423558897243,0,0,0,0
global_good_area,baseline_5day,60,15,0.05,0.7,0.00225,50.0,39.130434782608695,89.13043478260869,39.130434782608695,10.869565217391305,399,20,5.012531328320802,1,0,0.0,0,0.0,0,0.0,0,0.0,50.0,0.7,0.0,39.130434782608695,0.95,0.0,10.0,13.043478260869565,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,8,2.0050125313283207,51,12.781954887218044,0,0,0,0
global_good_area,baseline_5day,60,15,0.1,0.15,0.00825,60.0,39.130434782608695,99.13043478260869,39.130434782608695,20.869565217391305,399,10,2.506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,70.0,0.4,0.00225,43.47826086956522,0.7,0.003,10.0,13.043478260869565,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,15,3.7593984962406015,27,6.7669172932330826,0,0,0,0
global_good_area,baseline_5day,60,15,0.15,0.2,0.00525,60.0,39.130434782608695,99.13043478260869,39.130434782608695,20.869565217391305,399,5,1.2531328320802004,3,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.2,0.00525,43.47826086956522,0.6,0.00375,10.0,13.043478260869565,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0025062656641603,9,2.2556390977443606,0,0,0,0
global_good_area,baseline_5day,60,15,0.2,0.1,0.00675,70.0,43.47826086956522,113.47826086956522,43.47826086956522,26.52173913043478,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,70.0,0.25,0.00375,47.82608695652174,0.4,0.006,10.0,13.043478260869565,21.5,44.0,11,2.756892230576441,5,1.2531328320802004,1,0.2506265664160401,0,0.0,5,1.2531328320802004,10,2.506265664160401,0,0,0,0
global_good_area,baseline_5day,60,20,0.01,0.7,0.003,50.0,47.82608695652174,97.82608695652175,47.82608695652174,2.173913043478258,399,9,2.2556390977443606,9,0,0.0,0,0.0,0,0.0,0,0.0,50.0,0.8,0.0,47.82608695652174,0.7,0.003,10.0,13.043478260869565,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,29,7.268170426065162,39,9.774436090225564,0,0,0,0
global_good_area,baseline_5day,60,20,0.02,0.45,0.006,60.0,34.78260869565217,94.78260869565217,34.78260869565217,25.217391304347828,399,15,3.7593984962406015,1,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.55,0.00375,47.82608695652174,0.75,0.003,10.0,13.043478260869565,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.7518796992481203,13,3.258145363408521,0,0,0,0
global_good_area,baseline_5day,60,20,0.05,0.55,0.003,60.0,34.78260869565217,94.78260869565217,34.78260869565217,25.217391304347828,399,8,2.0050125313283207,1,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.6,0.00225,43.47826086956522,0.7,0.00225,10.0,13.043478260869565,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2506265664160401,8,2.0050125313283207,0,0,0,0
global_good_area,baseline_5day,60,20,0.1,0.15,0.00825,50.0,43.47826086956522,93.47826086956522,43.47826086956522,6.521739130434781,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.25,0.006,47.82608695652174,0.6,0.00525,10.0,13.043478260869565,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,10,2.506265664160401,23,5.764411027568922,0,0,0,0
global_good_area,baseline_5day,60,20,0.15,0.25,0.006,70.0,39.130434782608695,109.13043478260869,39.130434782608695,30.869565217391305,399,5,1.2531328320802004,2,0,0.0,0,0.0,0,0.0,0,0.0,80.0,0.4,0.00225,43.47826086956522,0.65,0.00225,10.0,13.043478260869565,21.5,44.0,4,1.0025062656641603,2,0.5012531328320802,0,0.0,0,0.0,2,0.5012531328320802,6,1.5037593984962405,0,0,0,0
global_good_area,baseline_5day,60,20,0.2,0.1,0.00675,60.0,43.47826086956522,103.47826086956522,43.47826086956522,16.52173913043478,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.2,0.00525,47.82608695652174,0.4,0.006,10.0,13.043478260869565,21.5,44.0,1,0.2506265664160401,0,0.0,0,0.0,0,0.0,5,1.2531328320802004,6,1.5037593984962405,0,0,0,0
global_good_area,baseline_5day,60,25,0.01,0.95,0.00075,50.0,52.17391304347826,102.17391304347825,50.0,2.173913043478258,399,29,7.268170426065162,29,0,0.0,0,0.0,0,0.0,29,7.268170426065162,60.0,0.55,0.00525,52.17391304347826,0.95,0.00075,10.0,13.043478260869565,21.5,44.0,29,7.268170426065162,0,0.0,0,0.0,0,0.0,57,14.285714285714285,58,14.536340852130325,29,0,0,0
global_good_area,baseline_5day,60,25,0.02,0.65,0.0075,50.0,47.82608695652174,97.82608695652175,47.82608695652174,2.173913043478258,399,12,3.007518796992481,12,0,0.0,0,0.0,0,0.0,0,0.0,50.0,0.95,0.0,47.82608695652174,0.7,0.006,10.0,13.043478260869565,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,52,13.032581453634084,54,13.533834586466165,0,0,0,0
global_good_area,baseline_5day,60,25,0.05,0.9,0.00075,50.0,47.82608695652174,97.82608695652175,47.82608695652174,2.173913043478258,399,2,0.5012531328320802,2,0,0.0,0,0.0,0,0.0,0,0.0,50.0,0.85,0.0,47.82608695652174,0.95,0.0,10.0,13.043478260869565,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5012531328320802,4,1.0025062656641603,0,0,0,0
global_good_area,baseline_5day,60,25,0.1,0.65,0.0015,60.0,30.434782608695652,90.43478260869566,30.434782608695652,29.565217391304348,399,8,2.0050125313283207,2,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.65,0.0015,43.47826086956522,0.85,0.0,10.0,13.043478260869565,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,8,2.0050125313283207,37,9.273182957393484,0,0,0,0
global_good_area,baseline_5day,60,25,0.15,0.4,0.003,60.0,34.78260869565217,94.78260869565217,34.78260869565217,25.217391304347828,399,16,4.010025062656641,1,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.5,0.00075,43.47826086956522,0.8,0.0,10.0,13.043478260869565,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5012531328320802,18,4.511278195488721,0,0,0,0
global_good_area,baseline_5day,60,25,0.2,0.1,0.00675,50.0,52.17391304347826,102.17391304347825,50.0,2.173913043478258,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,1,0.2506265664160401,60.0,0.4,0.00225,52.17391304347826,0.1,0.00675,10.0,13.043478260869565,21.5,44.0,1,0.2506265664160401,0,0.0,0,0.0,0,0.0,3,0.7518796992481203,11,2.756892230576441,1,0,0,0
global_good_area,baseline_5day,75,10,0.01,0.45,0.006,70.0,43.47826086956522,113.47826086956522,43.47826086956522,26.52173913043478,399,4,1.0025062656641603,2,0,0.0,0,0.0,0,0.0,0,0.0,80.0,0.6,0.00225,52.17391304347826,0.75,0.003,0.0,4.3478260869565215,21.5,44.0,11,2.756892230576441,4,1.0025062656641603,2,0.5012531328320802,0,0.0,3,0.7518796992481203,7,1.7543859649122806,0,0,0,0
global_good_area,baseline_5day,75,10,0.02,0.5,0.0045,70.0,43.47826086956522,113.47826086956522,43.47826086956522,26.52173913043478,399,13,3.258145363408521,5,0,0.0,0,0.0,0,0.0,0,0.0,80.0,0.6,0.00225,43.47826086956522,0.85,0.0,0.0,4.3478260869565215,21.5,44.0,29,7.268170426065162,12,3.007518796992481,5,1.2531328320802004,0,0.0,11,2.756892230576441,25,6.265664160401002,0,0,0,0
global_good_area,baseline_5day,75,10,0.05,0.4,0.0045,60.0,39.130434782608695,99.13043478260869,39.130434782608695,20.869565217391305,399,3,0.7518796992481203,3,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.45,0.003,52.17391304347826,0.55,0.00375,0.0,4.3478260869565215,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,13,3.258145363408521,31,7.769423558897243,0,0,0,0
global_good_area,baseline_5day,75,10,0.1,0.05,0.0105,50.0,43.47826086956522,93.47826086956522,43.47826086956522,6.521739130434781,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,50.0,0.4,0.00225,47.82608695652174,0.3,0.006,0.0,4.3478260869565215,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5012531328320802,26,6.516290726817042,0,0,0,0
global_good_area,baseline_5day,75,10,0.15,0.1,0.00675,60.0,43.47826086956522,103.47826086956522,43.47826086956522,16.52173913043478,399,2,0.5012531328320802,1,0,0.0,0,0.0,0,0.0,0,0.0,70.0,0.05,0.006,52.17391304347826,0.3,0.00525,0.0,4.3478260869565215,21.5,44.0,1,0.2506265664160401,0,0.0,0,0.0,0,0.0,5,1.2531328320802004,10,2.506265664160401,0,0,0,0
global_good_area,baseline_5day,75,10,0.2,0.05,0.006,60.0,39.130434782608695,99.13043478260869,39.130434782608695,20.869565217391305,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.15,0.003,47.82608695652174,0.35,0.00375,0.0,4.3478260869565215,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5012531328320802,5,1.2531328320802004,0,0,0,0
global_good_area,baseline_5day,75,15,0.01,0.85,0.00225,60.0,43.47826086956522,103.47826086956522,43.47826086956522,16.52173913043478,399,1,0.2506265664160401,14,0,0.0,0,0.0,0,0.0,1,0.2506265664160401,60.0,0.85,0.00225,52.17391304347826,0.75,0.003,0.0,4.3478260869565215,21.5,44.0,15,3.7593984962406015,0,0.0,0,0.0,0,0.0,21,5.263157894736842,52,13.032581453634084,1,0,0,0
global_good_area,baseline_5day,75,15,0.02,0.65,0.0045,60.0,39.130434782608695,99.13043478260869,39.130434782608695,20.869565217391305,399,15,3.7593984962406015,3,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.65,0.0015,47.82608695652174,0.85,0.00225,0.0,4.3478260869565215,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,20,5.012531328320802,79,19.799498746867165,0,0,0,0
global_good_area,baseline_5day,75,15,0.05,0.7,0.003,60.0,39.130434782608695,99.13043478260869,39.130434782608695,20.869565217391305,399,11,2.756892230576441,4,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.7,0.003,43.47826086956522,0.95,0.0,0.0,4.3478260869565215,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,18,4.511278195488721,66,16.541353383458645,0,0,0,0
global_good_area,baseline_5day,75,15,0.1,0.15,0.00975,60.0,43.47826086956522,103.47826086956522,43.47826086956522,16.52173913043478,399,9,2.2556390977443606,3,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.55,0.0,47.82608695652174,0.75,0.00075,0.0,4.3478260869565215,21.5,44.0,3,0.7518796992481203,0,0.0,0,0.0,0,0.0,12,3.007518796992481,27,6.7669172932330826,0,0,0,0
global_good_area,baseline_5day,75,15,0.15,0.1,0.00675,60.0,43.47826086956522,103.47826086956522,43.47826086956522,16.52173913043478,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.2,0.00525,47.82608695652174,0.6,0.00375,0.0,4.3478260869565215,21.5,44.0,1,0.2506265664160401,0,0.0,0,0.0,0,0.0,4,1.0025062656641603,6,1.5037593984962405,0,0,0,0
global_good_area,baseline_5day,75,15,0.2,0.1,0.00675,70.0,43.47826086956522,113.47826086956522,43.47826086956522,26.52173913043478,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,70.0,0.25,0.00375,52.17391304347826,0.4,0.006,0.0,4.3478260869565215,21.5,44.0,11,2.756892230576441,7,1.7543859649122806,1,0.2506265664160401,0,0.0,7,1.7543859649122806,10,2.506265664160401,0,0,0,0
global_good_area,baseline_5day,75,20,0.01,0.6,0.009,50.0,52.17391304347826,102.17391304347825,50.0,2.173913043478258,399,8,2.0050125313283207,8,0,0.0,0,0.0,0,0.0,8,2.0050125313283207,50.0,0.8,0.0,52.17391304347826,0.6,0.009,0.0,4.3478260869565215,21.5,44.0,8,2.0050125313283207,0,0.0,0,0.0,0,0.0,28,7.017543859649122,37,9.273182957393484,8,0,0,0
global_good_area,baseline_5day,75,20,0.02,0.7,0.006,50.0,47.82608695652174,97.82608695652175,47.82608695652174,2.173913043478258,399,14,3.508771929824561,14,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.5,0.006,52.17391304347826,0.75,0.003,0.0,4.3478260869565215,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,30,7.518796992481203,35,8.771929824561402,0,0,0,0
global_good_area,baseline_5day,75,20,0.05,0.45,0.01125,50.0,43.47826086956522,93.47826086956522,43.47826086956522,6.521739130434781,399,5,1.2531328320802004,5,0,0.0,0,0.0,0,0.0,0,0.0,50.0,0.65,0.0015,47.82608695652174,0.45,0.00525,0.0,4.3478260869565215,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,24,6.015037593984962,53,13.283208020050125,0,0,0,0
global_good_area,baseline_5day,75,20,0.1,0.1,0.00825,60.0,34.78260869565217,94.78260869565217,34.78260869565217,25.217391304347828,399,13,3.258145363408521,2,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.25,0.006,52.17391304347826,0.6,0.00525,0.0,4.3478260869565215,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,16,4.010025062656641,51,12.781954887218044,0,0,0,0
global_good_area,baseline_5day,75,20,0.15,0.25,0.006,70.0,43.47826086956522,113.47826086956522,43.47826086956522,26.52173913043478,399,5,1.2531328320802004,2,0,0.0,0,0.0,0,0.0,0,0.0,80.0,0.4,0.00225,47.82608695652174,0.65,0.00225,0.0,4.3478260869565215,21.5,44.0,6,1.5037593984962405,2,0.5012531328320802,2,0.5012531328320802,0,0.0,2,0.5012531328320802,3,0.7518796992481203,0,0,0,0
global_good_area,baseline_5day,75,20,0.2,0.1,0.00675,60.0,43.47826086956522,103.47826086956522,43.47826086956522,16.52173913043478,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.2,0.00525,52.17391304347826,0.4,0.006,0.0,4.3478260869565215,21.5,44.0,1,0.2506265664160401,0,0.0,0,0.0,0,0.0,5,1.2531328320802004,6,1.5037593984962405,0,0,0,0
global_good_area,baseline_5day,75,25,0.01,0.95,0.00075,50.0,56.52173913043478,106.52173913043478,50.0,6.521739130434781,399,57,14.285714285714285,29,0,0.0,0,0.0,0,0.0,57,14.285714285714285,60.0,0.55,0.00525,56.52173913043478,0.95,0.00075,0.0,4.3478260869565215,21.5,44.0,57,14.285714285714285,29,7.268170426065162,0,0.0,0,0.0,57,14.285714285714285,57,14.285714285714285,57,0,0,0
global_good_area,baseline_5day,75,25,0.02,0.65,0.0075,50.0,52.17391304347826,102.17391304347825,50.0,2.173913043478258,399,12,3.007518796992481,12,0,0.0,0,0.0,0,0.0,12,3.007518796992481,50.0,0.95,0.0,52.17391304347826,0.7,0.006,0.0,4.3478260869565215,21.5,44.0,12,3.007518796992481,0,0.0,0,0.0,0,0.0,52,13.032581453634084,54,13.533834586466165,12,0,0,0
global_good_area,baseline_5day,75,25,0.05,0.9,0.00075,50.0,52.17391304347826,102.17391304347825,50.0,2.173913043478258,399,2,0.5012531328320802,2,0,0.0,0,0.0,0,0.0,2,0.5012531328320802,50.0,0.9,0.0,52.17391304347826,0.95,0.0,0.0,4.3478260869565215,21.5,44.0,2,0.5012531328320802,0,0.0,0,0.0,0,0.0,2,0.5012531328320802,17,4.260651629072681,2,0,0,0
global_good_area,baseline_5day,75,25,0.1,0.7,0.003,50.0,47.82608695652174,97.82608695652175,47.82608695652174,2.173913043478258,399,5,1.2531328320802004,5,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.65,0.0015,47.82608695652174,0.85,0.0,0.0,4.3478260869565215,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,35,8.771929824561402,71,17.794486215538846,0,0,0,0
global_good_area,baseline_5day,75,25,0.15,0.75,0.00075,50.0,47.82608695652174,97.82608695652175,47.82608695652174,2.173913043478258,399,16,4.010025062656641,16,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.5,0.00075,47.82608695652174,0.8,0.0,0.0,4.3478260869565215,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,51,12.781954887218044,96,24.06015037593985,0,0,0,0
global_good_area,baseline_5day,75,25,0.2,0.5,0.0045,50.0,52.17391304347826,102.17391304347825,50.0,2.173913043478258,399,4,1.0025062656641603,4,0,0.0,0,0.0,0,0.0,4,1.0025062656641603,60.0,0.4,0.00225,52.17391304347826,0.55,0.00375,0.0,4.3478260869565215,21.5,44.0,4,1.0025062656641603,0,0.0,0,0.0,0,0.0,16,4.010025062656641,55,13.784461152882205,4,0,0,0
global_good_area,baseline_5day,90,10,0.01,0.45,0.006,70.0,43.47826086956522,113.47826086956522,43.47826086956522,26.52173913043478,399,4,1.0025062656641603,2,0,0.0,0,0.0,0,0.0,0,0.0,80.0,0.6,0.00225,52.17391304347826,0.75,0.003,0.0,0.0,21.5,44.0,11,2.756892230576441,4,1.0025062656641603,2,0.5012531328320802,0,0.0,3,0.7518796992481203,7,1.7543859649122806,0,0,0,0
global_good_area,baseline_5day,90,10,0.02,0.5,0.0045,70.0,43.47826086956522,113.47826086956522,43.47826086956522,26.52173913043478,399,11,2.756892230576441,4,0,0.0,0,0.0,0,0.0,0,0.0,80.0,0.6,0.00225,43.47826086956522,0.85,0.0,0.0,0.0,21.5,44.0,28,7.017543859649122,11,2.756892230576441,4,1.0025062656641603,0,0.0,10,2.506265664160401,24,6.015037593984962,0,0,0,0
global_good_area,baseline_5day,90,10,0.05,0.4,0.0045,60.0,39.130434782608695,99.13043478260869,39.130434782608695,20.869565217391305,399,2,0.5012531328320802,3,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.45,0.003,52.17391304347826,0.45,0.00525,0.0,0.0,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,11,2.756892230576441,29,7.268170426065162,0,0,0,0
global_good_area,baseline_5day,90,10,0.1,0.05,0.0105,50.0,43.47826086956522,93.47826086956522,43.47826086956522,6.521739130434781,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,50.0,0.4,0.00225,47.82608695652174,0.3,0.006,0.0,0.0,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.5012531328320802,26,6.516290726817042,0,0,0,0
global_good_area,baseline_5day,90,10,0.15,0.1,0.00675,60.0,43.47826086956522,103.47826086956522,43.47826086956522,16.52173913043478,399,2,0.5012531328320802,1,0,0.0,0,0.0,0,0.0,0,0.0,70.0,0.05,0.006,52.17391304347826,0.3,0.00525,0.0,0.0,21.5,44.0,1,0.2506265664160401,0,0.0,0,0.0,0,0.0,5,1.2531328320802004,10,2.506265664160401,0,0,0,0
global_good_area,baseline_5day,90,10,0.2,0.05,0.006,60.0,34.78260869565217,94.78260869565217,34.78260869565217,25.217391304347828,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.15,0.003,43.47826086956522,0.35,0.00375,0.0,0.0,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0025062656641603,6,1.5037593984962405,0,0,0,0
global_good_area,baseline_5day,90,15,0.01,0.85,0.00225,60.0,43.47826086956522,103.47826086956522,43.47826086956522,16.52173913043478,399,1,0.2506265664160401,14,0,0.0,0,0.0,0,0.0,1,0.2506265664160401,60.0,0.85,0.00225,52.17391304347826,0.75,0.003,0.0,0.0,21.5,44.0,15,3.7593984962406015,0,0.0,0,0.0,0,0.0,21,5.263157894736842,52,13.032581453634084,1,0,0,0
global_good_area,baseline_5day,90,15,0.02,0.65,0.0045,60.0,39.130434782608695,99.13043478260869,39.130434782608695,20.869565217391305,399,15,3.7593984962406015,3,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.65,0.0015,47.82608695652174,0.85,0.00225,0.0,0.0,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,20,5.012531328320802,79,19.799498746867165,0,0,0,0
global_good_area,baseline_5day,90,15,0.05,0.7,0.003,60.0,39.130434782608695,99.13043478260869,39.130434782608695,20.869565217391305,399,11,2.756892230576441,4,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.7,0.003,43.47826086956522,0.95,0.0,0.0,0.0,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,18,4.511278195488721,66,16.541353383458645,0,0,0,0
global_good_area,baseline_5day,90,15,0.1,0.15,0.00975,60.0,43.47826086956522,103.47826086956522,43.47826086956522,16.52173913043478,399,9,2.2556390977443606,3,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.55,0.0,47.82608695652174,0.7,0.003,0.0,0.0,21.5,44.0,3,0.7518796992481203,0,0.0,0,0.0,0,0.0,12,3.007518796992481,27,6.7669172932330826,0,0,0,0
global_good_area,baseline_5day,90,15,0.15,0.1,0.00675,60.0,43.47826086956522,103.47826086956522,43.47826086956522,16.52173913043478,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.2,0.00525,47.82608695652174,0.6,0.00375,0.0,0.0,21.5,44.0,1,0.2506265664160401,0,0.0,0,0.0,0,0.0,4,1.0025062656641603,6,1.5037593984962405,0,0,0,0
global_good_area,baseline_5day,90,15,0.2,0.1,0.00675,70.0,43.47826086956522,113.47826086956522,43.47826086956522,26.52173913043478,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,70.0,0.25,0.00375,52.17391304347826,0.4,0.006,0.0,0.0,21.5,44.0,11,2.756892230576441,7,1.7543859649122806,1,0.2506265664160401,0,0.0,7,1.7543859649122806,10,2.506265664160401,0,0,0,0
global_good_area,baseline_5day,90,20,0.01,0.6,0.009,50.0,52.17391304347826,102.17391304347825,50.0,2.173913043478258,399,8,2.0050125313283207,8,0,0.0,0,0.0,0,0.0,8,2.0050125313283207,50.0,0.8,0.0,52.17391304347826,0.6,0.009,0.0,0.0,21.5,44.0,8,2.0050125313283207,0,0.0,0,0.0,0,0.0,28,7.017543859649122,37,9.273182957393484,8,0,0,0
global_good_area,baseline_5day,90,20,0.02,0.7,0.006,50.0,47.82608695652174,97.82608695652175,47.82608695652174,2.173913043478258,399,14,3.508771929824561,14,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.5,0.006,52.17391304347826,0.75,0.003,0.0,0.0,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,30,7.518796992481203,35,8.771929824561402,0,0,0,0
global_good_area,baseline_5day,90,20,0.05,0.45,0.01125,50.0,43.47826086956522,93.47826086956522,43.47826086956522,6.521739130434781,399,5,1.2531328320802004,5,0,0.0,0,0.0,0,0.0,0,0.0,50.0,0.65,0.0015,47.82608695652174,0.45,0.00525,0.0,0.0,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,24,6.015037593984962,53,13.283208020050125,0,0,0,0
global_good_area,baseline_5day,90,20,0.1,0.1,0.00825,60.0,34.78260869565217,94.78260869565217,34.78260869565217,25.217391304347828,399,13,3.258145363408521,2,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.25,0.006,52.17391304347826,0.6,0.00525,0.0,0.0,21.5,44.0,0,0.0,0,0.0,0,0.0,0,0.0,16,4.010025062656641,50,12.531328320802004,0,0,0,0
global_good_area,baseline_5day,90,20,0.15,0.25,0.006,70.0,43.47826086956522,113.47826086956522,43.47826086956522,26.52173913043478,399,5,1.2531328320802004,2,0,0.0,0,0.0,0,0.0,0,0.0,80.0,0.4,0.00225,47.82608695652174,0.65,0.00225,0.0,0.0,21.5,44.0,6,1.5037593984962405,2,0.5012531328320802,2,0.5012531328320802,0,0.0,2,0.5012531328320802,3,0.7518796992481203,0,0,0,0
global_good_area,baseline_5day,90,20,0.2,0.1,0.00675,60.0,43.47826086956522,103.47826086956522,43.47826086956522,16.52173913043478,399,1,0.2506265664160401,1,0,0.0,0,0.0,0,0.0,0,0.0,60.0,0.2,0.00525,52.17391304347826,0.4,0.006,0.0,0.0,21.5,44.0,1,0.2506265664160401,0,0.0,0,0.0,0,0.0,5,1.2531328320802004,6,1.5037593984962405,0,0,0,0
global_good_area,baseline_5day,90,25,0.01,0.95,0.00075,50.0,56.52173913043478,106.52173913043478,50.0,6.521739130434781,399,57,14.285714285714285,29,0,0.0,0,0.0,0,0.0,57,14.285714285714285,60.0,0.55,0.00525,56.52173913043478,0.95,0.00075,0.0,0.0,21.5,44.0,57,14.285714285714285,29,7.268170426065162,0,0.0,0,0.0,57,14.285714285714285,57,14.285714285714285,57,0,0,0
global_good_area,baseline_5day,90,25,0.02,0.65,0.0075,50.0,52.17391304347826,102.17391304347825,50.0,2.173913043478258,399,12,3.007518796992481,12,0,0.0,0,0.0,0,0.0,12,3.007518796992481,50.0,0.95,0.0,52.17391304347826,0.7,0.006,0.0,0.0,21.5,44.0,12,3.007518796992481,0,0.0,0,0.0,0,0.0,52,13.032581453634084,54,13.533834586466165,12,0,0,0
