window_start,window_time
4522,2015-07-02 04:27:01
4528,2015-07-02 05:27:01
4534,2015-07-02 06:27:01
4540,2015-07-02 07:27:01
4546,2015-07-02 08:27:01
4552,2015-07-02 09:27:01
4558,2015-07-02 10:27:01
4564,2015-07-02 11:27:01
4570,2015-07-02 12:27:01
4576,2015-07-02 13:27:01
4582,2015-07-02 14:27:01
4588,2015-07-02 15:27:01
4594,2015-07-02 16:27:01
4600,2015-07-02 17:27:01
4606,2015-07-02 18:27:01
4612,2015-07-02 19:27:01
4618,2015-07-02 20:27:01
4624,2015-07-02 21:27:01
4630,2015-07-02 22:27:01
4636,2015-07-02 23:27:01
4642,2015-07-03 00:27:01
4648,2015-07-03 01:27:01
4654,2015-07-03 02:27:01
4660,2015-07-03 03:27:01
4666,2015-07-03 04:27:01
4672,2015-07-03 05:27:01
4678,2015-07-03 06:27:01
4684,2015-07-03 07:27:01
4690,2015-07-03 08:27:01
4696,2015-07-03 09:27:01
4702,2015-07-03 10:27:01
4708,2015-07-03 11:27:01
4714,2015-07-03 12:27:01
4720,2015-07-03 13:27:01
4726,2015-07-03 14:27:01
4732,2015-07-03 15:27:01
4738,2015-07-03 16:27:01
4744,2015-07-03 17:27:01
4750,2015-07-03 18:27:01
4756,2015-07-03 19:27:01
4762,2015-07-03 20:27:01
4768,2015-07-03 21:27:01
4774,2015-07-03 22:27:01
4780,2015-07-03 23:27:01
4786,2015-07-04 00:27:01
4792,2015-07-04 01:27:01
4798,2015-07-04 02:27:01
4804,2015-07-04 03:27:01
4810,2015-07-04 04:27:01
4816,2015-07-04 05:27:01
4822,2015-07-04 06:27:01
4828,2015-07-04 07:27:01
4834,2015-07-04 08:27:01
4840,2015-07-04 09:27:01
4846,2015-07-04 10:27:01
4852,2015-07-04 11:27:01
4858,2015-07-04 12:27:01
4864,2015-07-04 13:27:01
4870,2015-07-04 14:27:01
4876,2015-07-04 15:27:01
4882,2015-07-04 16:27:01
4888,2015-07-04 17:27:01
4894,2015-07-04 18:27:01
4900,2015-07-04 19:27:01
4906,2015-07-04 20:27:01
4912,2015-07-04 21:27:01
4918,2015-07-04 22:27:01
4924,2015-07-04 23:27:01
4930,2015-07-05 00:27:01
4936,2015-07-05 01:27:01
4942,2015-07-05 02:27:01
4948,2015-07-05 03:27:01
4954,2015-07-05 04:27:01
4960,2015-07-05 05:27:01
4966,2015-07-05 06:27:01
4972,2015-07-05 07:27:01
4978,2015-07-05 08:27:01
4984,2015-07-05 09:27:01
4990,2015-07-05 10:27:01
4996,2015-07-05 11:27:01
5002,2015-07-05 12:27:01
5008,2015-07-05 13:27:01
5014,2015-07-05 14:27:01
5020,2015-07-05 15:27:01
5026,2015-07-05 16:27:01
5032,2015-07-05 17:27:01
5038,2015-07-05 18:27:01
5044,2015-07-05 19:27:01
5050,2015-07-05 20:27:01
5056,2015-07-05 21:27:01
5062,2015-07-05 22:27:01
5068,2015-07-05 23:27:01
5074,2015-07-06 00:27:01
5080,2015-07-06 01:27:01
5086,2015-07-06 02:27:01
5092,2015-07-06 03:27:01
5098,2015-07-06 04:27:01
5104,2015-07-06 05:27:01
5110,2015-07-06 06:27:01
5116,2015-07-06 07:27:01
5122,2015-07-06 08:27:01
5128,2015-07-06 09:27:01
5134,2015-07-06 10:27:01
5140,2015-07-06 11:27:01
5146,2015-07-06 12:27:01
5152,2015-07-06 13:27:01
5158,2015-07-06 14:27:01
5164,2015-07-06 15:27:01
5170,2015-07-06 16:27:01
5176,2015-07-06 17:27:01
5182,2015-07-06 18:27:01
5188,2015-07-06 19:27:01
5194,2015-07-06 20:27:01
5200,2015-07-06 21:27:01
5206,2015-07-06 22:27:01
5212,2015-07-06 23:27:01
5218,2015-07-07 00:27:01
5224,2015-07-07 01:27:01
5230,2015-07-07 02:27:01
5236,2015-07-07 03:27:01
5242,2015-07-07 04:27:01
5248,2015-07-07 05:27:01
5254,2015-07-07 06:27:01
5260,2015-07-07 07:27:01
5266,2015-07-07 08:27:01
5272,2015-07-07 09:27:01
5278,2015-07-07 10:27:01
5284,2015-07-07 11:27:01
5290,2015-07-07 12:27:01
5296,2015-07-07 13:27:01
5302,2015-07-07 14:27:01
5308,2015-07-07 15:27:01
5314,2015-07-07 16:27:01
5320,2015-07-07 17:27:01
5326,2015-07-07 18:27:01
5332,2015-07-07 19:27:01
5338,2015-07-07 20:27:01
5344,2015-07-07 21:27:01
5350,2015-07-07 22:27:01
5356,2015-07-07 23:27:01
5362,2015-07-08 00:27:01
5368,2015-07-08 01:27:01
5374,2015-07-08 02:27:01
5380,2015-07-08 03:27:01
5386,2015-07-08 04:27:01
5392,2015-07-08 05:27:01
5398,2015-07-08 06:27:01
5404,2015-07-08 07:27:01
5410,2015-07-08 08:27:01
5416,2015-07-08 09:27:01
5422,2015-07-08 10:27:01
5428,2015-07-08 11:27:01
5434,2015-07-08 12:27:01
5440,2015-07-08 13:27:01
5446,2015-07-08 14:27:01
5452,2015-07-08 15:27:01
5458,2015-07-08 16:27:01
5464,2015-07-08 17:27:01
5470,2015-07-08 18:27:01
5476,2015-07-08 19:27:01
5482,2015-07-08 20:27:01
5488,2015-07-08 21:27:01
5494,2015-07-08 22:27:01
5500,2015-07-08 23:27:01
5506,2015-07-09 00:27:01
5512,2015-07-09 01:27:01
5518,2015-07-09 02:27:01
5524,2015-07-09 03:27:01
5530,2015-07-09 04:27:01
5536,2015-07-09 05:27:01
5542,2015-07-09 06:27:01
5548,2015-07-09 07:27:01
5554,2015-07-09 08:27:01
5560,2015-07-09 09:27:01
5566,2015-07-09 10:27:01
5572,2015-07-09 11:27:01
5578,2015-07-09 12:27:01
5584,2015-07-09 13:27:01
5590,2015-07-09 14:27:01
5596,2015-07-09 15:27:01
5602,2015-07-09 16:27:01
5608,2015-07-09 17:27:01
5614,2015-07-09 18:27:01
5620,2015-07-09 19:27:01
5626,2015-07-09 20:27:01
5632,2015-07-09 21:27:01
5638,2015-07-09 22:27:01
5644,2015-07-09 23:27:01
5650,2015-07-10 00:27:01
5656,2015-07-10 01:27:01
5662,2015-07-10 02:27:01
5668,2015-07-10 03:27:01
5674,2015-07-10 04:27:01
5680,2015-07-10 05:27:01
5686,2015-07-10 06:27:01
5692,2015-07-10 07:27:01
5698,2015-07-10 08:27:01
5704,2015-07-10 09:27:01
5710,2015-07-10 10:27:01
5716,2015-07-10 11:27:01
5722,2015-07-10 12:27:01
5728,2015-07-10 13:27:01
5734,2015-07-10 14:27:01
5740,2015-07-10 15:27:01
5746,2015-07-10 16:27:01
5752,2015-07-10 17:27:01
5758,2015-07-10 18:27:01
5764,2015-07-10 19:27:01
5770,2015-07-10 20:27:01
5776,2015-07-10 21:27:01
5782,2015-07-10 22:27:01
5788,2015-07-10 23:27:01
5794,2015-07-11 00:27:01
5800,2015-07-11 01:27:01
5806,2015-07-11 02:27:01
5812,2015-07-11 03:27:01
5818,2015-07-11 04:27:01
5824,2015-07-11 05:27:01
5830,2015-07-11 06:27:01
5836,2015-07-11 07:27:01
5842,2015-07-11 08:27:01
5848,2015-07-11 09:27:01
5854,2015-07-11 10:27:01
5860,2015-07-11 11:27:01
5866,2015-07-11 12:27:01
5872,2015-07-11 13:27:01
5878,2015-07-11 14:27:01
5884,2015-07-11 15:27:01
5890,2015-07-11 16:27:01
5896,2015-07-11 17:27:01
5902,2015-07-11 18:27:01
5908,2015-07-11 19:27:01
5914,2015-07-11 20:27:01
5920,2015-07-11 21:27:01
5926,2015-07-11 22:27:01
5932,2015-07-11 23:27:01
5938,2015-07-12 00:27:01
5944,2015-07-12 01:27:01
5950,2015-07-12 02:27:01
5956,2015-07-12 03:27:01
5962,2015-07-12 04:27:01
5968,2015-07-12 05:27:01
